"studyid","accession","case_sample","tissue","platform","species","Series_pubmed_id","X.Sample_characteristics_ch1"
"Ods011692","GSE61476","GSM1505847","Brain","RNA-Seq","Homo sapiens","26186191","""donor's disease state: unaffected""_""donor's gender: male""_""cell type: iPSC-derived neural progenitors""_""number of days in vitro in terminal differentiation conditions: 31""_""donor id: 03-04"""
"Ods011693","GSE61476","GSM1505848","Brain","RNA-Seq","Homo sapiens","26186191","""donor's disease state: unaffected""_""donor's gender: male""_""cell type: iPSC-derived neural progenitors""_""number of days in vitro in terminal differentiation conditions: 11""_""donor id: 07-01"""
"Ods011694","GSE61476","GSM1505849","Brain","RNA-Seq","Homo sapiens","26186191","""donor's disease state: unaffected""_""donor's gender: male""_""cell type: iPSC-derived neural progenitors""_""number of days in vitro in terminal differentiation conditions: 31""_""donor id: 07-01"""
"Ods011695","GSE61476","GSM1505850","Brain","RNA-Seq","Homo sapiens","26186191","""donor's disease state: unaffected""_""donor's gender: male""_""cell type: iPSC-derived neural progenitors""_""number of days in vitro in terminal differentiation conditions: 31""_""donor id: 07-01"""
"Ods011696","GSE61476","GSM1505851","Brain","RNA-Seq","Homo sapiens","26186191","""donor's disease state: unaffected""_""donor's gender: female""_""cell type: iPSC-derived neural progenitors""_""number of days in vitro in terminal differentiation conditions: 31""_""donor id: 07-02"""
"Ods011699","GSE61476","GSM1505854","Brain","RNA-Seq","Homo sapiens","26186191","""donor's disease state: unaffected""_""donor's gender: male""_""cell type: iPSC-derived neural progenitors""_""number of days in vitro in terminal differentiation conditions: 11""_""donor id: 1120-01"""
"Ods011700","GSE61476","GSM1505855","Brain","RNA-Seq","Homo sapiens","26186191","""donor's disease state: unaffected""_""donor's gender: male""_""cell type: iPSC-derived neural progenitors""_""number of days in vitro in terminal differentiation conditions: 11""_""donor id: 1120-01"""
"Ods011701","GSE61476","GSM1505856","Brain","RNA-Seq","Homo sapiens","26186191","""donor's disease state: unaffected""_""donor's gender: male""_""cell type: iPSC-derived neural progenitors""_""number of days in vitro in terminal differentiation conditions: 31""_""donor id: 1120-01"""
"Ods011702","GSE61476","GSM1505857","Brain","RNA-Seq","Homo sapiens","26186191","""donor's disease state: unaffected""_""donor's gender: male""_""cell type: iPSC-derived neural progenitors""_""number of days in vitro in terminal differentiation conditions: 31""_""donor id: 1120-01"""
"Ods011705","GSE61476","GSM1505860","Brain","RNA-Seq","Homo sapiens","26186191","""donor's disease state: unaffected""_""donor's gender: male""_""cell type: iPSC-derived neural progenitors""_""number of days in vitro in terminal differentiation conditions: 11""_""donor id: 1123-01"""
"Ods011706","GSE61476","GSM1505861","Brain","RNA-Seq","Homo sapiens","26186191","""donor's disease state: unaffected""_""donor's gender: male""_""cell type: iPSC-derived neural progenitors""_""number of days in vitro in terminal differentiation conditions: 31""_""donor id: 1123-01"""
"Ods011745","GSE62784","GSM1533369","Stomach","RNA-Seq","Mus musculus","25500896","""genotype: Control""_""tissue: Stomach organoids"""
"Ods011747","GSE62784","GSM1533371","Stomach","RNA-Seq","Mus musculus","25500896","""genotype: Control""_""tissue: Stomach organoids"""
"Ods011748","GSE62784","GSM1533372","Small intestine","RNA-Seq","Mus musculus","25500896","""genotype: Cdx2 null""_""tissue: small intestine organoids"""
"Ods011749","GSE62784","GSM1533373","Small intestine","RNA-Seq","Mus musculus","25500896","""genotype: Control""_""tissue: small intestine organoids"""
"Ods011750","GSE62784","GSM1533374","Small intestine","RNA-Seq","Mus musculus","25500896","""genotype: Cdx2 null""_""tissue: small intestine organoids"""
"Ods011751","GSE62784","GSM1533375","Small intestine","RNA-Seq","Mus musculus","25500896","""genotype: Control""_""tissue: small intestine organoids"""
"Ods011752","GSE62784","GSM1533376","Small intestine","RNA-Seq","Mus musculus","25500896","""genotype: Cdx2 null""_""tissue: small intestine organoids"""
"Ods011754","GSE62784","GSM1533378","Stomach","RNA-Seq","Mus musculus","25500896","""genotype: Control""_""tissue: Stomach organoids"""
"Ods011755","GSE62784","GSM1533379","Small intestine","RNA-Seq","Mus musculus","25500896","""genotype: Control""_""tissue: small intestine organoids"""
"Ods011756","GSE62784","GSM1533380","Small intestine","RNA-Seq","Mus musculus","25500896","""genotype: Cdx2 null""_""tissue: small intestine organoids"""
"Ods011758","GSE62784","GSM1533382","Small intestine","RNA-Seq","Mus musculus","25500896","""genotype: Control""_""tissue: small intestine organoids"""
"Ods011759","GSE62784","GSM1533383","Stomach","RNA-Seq","Mus musculus","25500896","""genotype: Control""_""tissue: Stomach organoids"""
"Ods011764","GSE63348","GSM1546444","Pancreatic duct","RNA-Seq","Mus musculus","25557080","""mouse background: C57B6/J""_""mouse genotype: wild-type""_""tissue origin: pancreatic ducts from histologically confirmed normal pancreas""_""Sex: female"""
"Ods011765","GSE63348","GSM1546445","Pancreatic duct","RNA-Seq","Mus musculus","25557080","""mouse background: C57B6/J""_""mouse genotype: wild-type""_""tissue origin: pancreatic ducts from histologically confirmed normal pancreas""_""Sex: female"""
"Ods011766","GSE63348","GSM1546446","Pancreatic duct","RNA-Seq","Mus musculus","25557080","""mouse background: C57B6/J""_""mouse genotype: wild-type""_""tissue origin: pancreatic ducts from histologically confirmed normal pancreas""_""Sex: male"""
"Ods011767","GSE63348","GSM1546447","Pancreatic duct","RNA-Seq","Mus musculus","25557080","""mouse background: C57B6/J""_""mouse genotype: wild-type""_""tissue origin: pancreatic ducts from histologically confirmed normal pancreas""_""Sex: male"""
"Ods011768","GSE63348","GSM1546448","Pancreatic duct","RNA-Seq","Mus musculus","25557080","""mouse background: C57B6/J""_""mouse genotype: wild-type""_""tissue origin: pancreatic ducts from histologically confirmed normal pancreas""_""Sex: female"""
"Ods011769","GSE63348","GSM1546449","Pancreatic duct","RNA-Seq","Mus musculus","25557080","""mouse background: C57B6/J""_""mouse genotype: wild-type""_""tissue origin: pancreatic ducts from histologically confirmed normal pancreas""_""Sex: female"""
"Ods011770","GSE63348","GSM1546450","Pancreatic duct","RNA-Seq","Mus musculus","25557080","""mouse background: C57B6/J""_""mouse genotype: wild-type""_""tissue origin: pancreatic ducts from histologically confirmed normal pancreas""_""Sex: female"""
"Ods011948","GSE65395","GSM1900646","Small intestine","RNA-Seq","Mus musculus","26989172","""strain background: mixed""_""developemental stage/age: E15.5 embryo""_""tissue: small intestine""_""cell type: ex vivo  organoids""_""passages: Passage 4 day 5"""
"Ods011949","GSE65395","GSM1900647","Small intestine","RNA-Seq","Mus musculus","26989172","""strain background: mixed""_""developemental stage/age: Adult (3 month-old)""_""tissue: small intestine""_""cell type: ex vivo  organoids""_""passages: Passage 1 day 5"""
"Ods011982","GSE69994","GSM1695870","Mammary epithelium","RNA-Seq","Homo sapiens","26249178","""tissue: normal breast epithelial organoid""_""age: 44""_""race: White"""
"Ods011983","GSE69994","GSM1695871","Mammary epithelium","RNA-Seq","Homo sapiens","26249178","""tissue: normal breast epithelial organoid""_""age: 19""_""race: Black"""
"Ods011984","GSE69994","GSM1695872","Mammary epithelium","RNA-Seq","Homo sapiens","26249178","""tissue: normal breast epithelial organoid""_""age: 35""_""race: White"""
"Ods011985","GSE69994","GSM1695873","Mammary epithelium","RNA-Seq","Homo sapiens","26249178","""tissue: normal breast epithelial organoid""_""age: 44""_""race: White"""
"Ods011986","GSE69994","GSM1695874","Mammary epithelium","RNA-Seq","Homo sapiens","26249178","""tissue: normal breast epithelial organoid""_""age: 37""_""race: White"""
"Ods011987","GSE69994","GSM1695875","Mammary epithelium","RNA-Seq","Homo sapiens","26249178","""tissue: normal breast epithelial organoid""_""age: 43""_""race: Black"""
"Ods011988","GSE69994","GSM1695876","Mammary epithelium","RNA-Seq","Homo sapiens","26249178","""tissue: normal breast epithelial organoid""_""age: 20""_""race: Black"""
"Ods011989","GSE69994","GSM1695877","Mammary epithelium","RNA-Seq","Homo sapiens","26249178","""tissue: normal breast epithelial organoid""_""age: 38""_""race: White"""
"Ods011990","GSE69994","GSM1695878","Mammary epithelium","RNA-Seq","Homo sapiens","26249178","""tissue: normal breast epithelial organoid""_""age: 34""_""race: White"""
"Ods011991","GSE69994","GSM1695879","Mammary epithelium","RNA-Seq","Homo sapiens","26249178","""tissue: normal breast epithelial organoid""_""age: 28""_""race: White"""
"Ods012243","GSE80073","GSM2112653","Brain","RNA-Seq","Homo sapiens","27118425","""organoid culture: cerebral organoids""_""time: 26 days from the beginning of organoid culture"""
"Ods012244","GSE80073","GSM2112654","Brain","RNA-Seq","Homo sapiens","27118425","""organoid culture: cerebral organoids""_""time: 26 days from the beginning of organoid culture"""
"Ods012245","GSE80073","GSM2112655","Brain","RNA-Seq","Homo sapiens","27118425","""organoid culture: cerebral organoids""_""time: 26 days from the beginning of organoid culture"""
"Ods012246","GSE80073","GSM2112656","Brain","RNA-Seq","Homo sapiens","27118425","""organoid culture: cerebral organoids""_""time: 26 days from the beginning of organoid culture"""
"Ods012247","GSE80073","GSM2112657","Brain","RNA-Seq","Homo sapiens","27118425","""organoid culture: cerebral organoids""_""time: 26 days from the beginning of organoid culture"""
"Ods012248","GSE80073","GSM2112658","Brain","RNA-Seq","Homo sapiens","27118425","""organoid culture: cerebral organoids""_""time: 26 days from the beginning of organoid culture"""
"Ods012249","GSE80073","GSM2112659","Brain","RNA-Seq","Homo sapiens","27118425","""organoid culture: cerebral organoids""_""time: 40 days from the beginning of organoid culture"""
"Ods012250","GSE80073","GSM2112660","Brain","RNA-Seq","Homo sapiens","27118425","""organoid culture: cerebral organoids""_""time: 40 days from the beginning of organoid culture"""
"Ods012251","GSE80073","GSM2112661","Brain","RNA-Seq","Homo sapiens","27118425","""organoid culture: cerebral organoids""_""time: 40 days from the beginning of organoid culture"""
"Ods012252","GSE80073","GSM2112662","Brain","RNA-Seq","Homo sapiens","27118425","""organoid culture: cerebral organoids""_""time: 40 days from the beginning of organoid culture"""
"Ods012253","GSE80073","GSM2112663","Brain","RNA-Seq","Homo sapiens","27118425","""organoid culture: cerebral organoids""_""time: 40 days from the beginning of organoid culture"""
"Ods012254","GSE80073","GSM2112664","Brain","RNA-Seq","Homo sapiens","27118425","""organoid culture: cerebral organoids""_""time: 40 days from the beginning of organoid culture"""
"Ods012255","GSE80073","GSM2112665","Brain","RNA-Seq","Homo sapiens","27118425","""organoid culture: cerebral organoids""_""time: 54 days from the beginning of organoid culture"""
"Ods012256","GSE80073","GSM2112666","Brain","RNA-Seq","Homo sapiens","27118425","""organoid culture: cerebral organoids""_""time: 54 days from the beginning of organoid culture"""
"Ods012257","GSE80073","GSM2112667","Brain","RNA-Seq","Homo sapiens","27118425","""organoid culture: cerebral organoids""_""time: 54 days from the beginning of organoid culture"""
"Ods012258","GSE80073","GSM2112668","Brain","RNA-Seq","Homo sapiens","27118425","""organoid culture: cerebral organoids""_""time: 54 days from the beginning of organoid culture"""
"Ods012259","GSE80073","GSM2112669","Brain","RNA-Seq","Homo sapiens","27118425","""organoid culture: cerebral organoids""_""time: 54 days from the beginning of organoid culture"""
"Ods012260","GSE80073","GSM2112670","Brain","RNA-Seq","Homo sapiens","27118425","""organoid culture: cerebral organoids""_""time: 54 days from the beginning of organoid culture"""
"Ods012299","GSE80636","GSM2132036","Small intestine","RNA-Seq","Mus musculus","27939219","""strain: Bl/6""_""tissue: Small intestine"""
"Ods012300","GSE80636","GSM2132037","Small intestine","RNA-Seq","Mus musculus","27939219","""strain: Bl/6""_""tissue: Small intestine"""
"Ods012301","GSE80636","GSM2358985","Small intestine","RNA-Seq","Mus musculus","27939219","""strain: Bl/6""_""tissue: Small intestine"""
"Ods012302","GSE80636","GSM2358986","Small intestine","RNA-Seq","Mus musculus","27939219","""strain: Bl/6""_""tissue: Small intestine"""
"Ods012303","GSE80636","GSM2358987","Small intestine","RNA-Seq","Mus musculus","27939219","""strain: Bl/6""_""tissue: Small intestine"""
"Ods012319","GSE80636","GSM2359003","Small intestine","RNA-Seq","Mus musculus","27939219","""strain: Bl/6""_""tissue: Small intestine"""
"Ods012320","GSE80636","GSM2359004","Small intestine","RNA-Seq","Mus musculus","27939219","""strain: Bl/6""_""tissue: Small intestine"""
"Ods012321","GSE80636","GSM2359005","Small intestine","RNA-Seq","Mus musculus","27939219","""strain: Bl/6""_""tissue: Small intestine"""
"Ods012461","GSE84989","GSM2255592","Intestine","RNA-Seq","Mus musculus","27561422","""strain: C57BL/6""_""cell type: Intestinal stem cells""_""treatment: none""_""passages: 2"""
"Ods012462","GSE84989","GSM2255593","Intestine","RNA-Seq","Mus musculus","27561422","""strain: C57BL/6""_""cell type: Intestinal stem cells""_""treatment: none""_""passages: 2"""
"Ods012463","GSE84989","GSM2255594","Intestine","RNA-Seq","Mus musculus","27561422","""strain: C57BL/6""_""cell type: Intestinal stem cells""_""treatment: none""_""passages: 2"""
"Ods012467","GSE84989","GSM2255598","Intestine","RNA-Seq","Mus musculus","27561422","""strain: C57BL/6""_""cell type: Intestinal stem cells""_""treatment: none""_""passages: 2"""
"Ods012468","GSE84989","GSM2255599","Intestine","RNA-Seq","Mus musculus","27561422","""strain: C57BL/6""_""cell type: Intestinal stem cells""_""treatment: none""_""passages: 2"""
"Ods012469","GSE84989","GSM2255600","Intestine","RNA-Seq","Mus musculus","27561422","""strain: C57BL/6""_""cell type: Intestinal stem cells""_""treatment: none""_""passages: 2"""
"Ods012473","GSE85223","GSM2262394","Liver","RNA-Seq","Homo sapiens","28275009","""cell population: Liver bud""_""time: day 0"""
"Ods012474","GSE85223","GSM2262395","Liver","RNA-Seq","Homo sapiens","28275009","""cell population: Liver bud""_""time: day 0"""
"Ods012475","GSE85223","GSM2262396","Liver","RNA-Seq","Homo sapiens","28275009","""cell population: Liver bud""_""time: day 0"""
"Ods012476","GSE85223","GSM2262397","Liver","RNA-Seq","Homo sapiens","28275009","""cell population: Liver bud""_""time: day 2"""
"Ods012477","GSE85223","GSM2262398","Liver","RNA-Seq","Homo sapiens","28275009","""cell population: Liver bud""_""time: day 2"""
"Ods012478","GSE85223","GSM2262399","Liver","RNA-Seq","Homo sapiens","28275009","""cell population: Liver bud""_""time: day 2"""
"Ods012479","GSE85223","GSM2262400","Liver","RNA-Seq","Homo sapiens","28275009","""cell population: Liver bud""_""time: day 4"""
"Ods012480","GSE85223","GSM2262401","Liver","RNA-Seq","Homo sapiens","28275009","""cell population: Liver bud""_""time: day 4"""
"Ods012481","GSE85223","GSM2262402","Liver","RNA-Seq","Homo sapiens","28275009","""cell population: Liver bud""_""time: day 4"""
"Ods012482","GSE85223","GSM2262403","Liver","RNA-Seq","Homo sapiens","28275009","""cell population: Liver bud""_""time: day 6"""
"Ods012483","GSE85223","GSM2262404","Liver","RNA-Seq","Homo sapiens","28275009","""cell population: Liver bud""_""time: day 6"""
"Ods012484","GSE85223","GSM2262405","Liver","RNA-Seq","Homo sapiens","28275009","""cell population: Liver bud""_""time: day 6"""
"Ods013212","GSE94583","GSM2478860","Liver","RNA-Seq","Mus musculus","29248454","""sample type: organoids""_""condition: normal organoids"""
"Ods013213","GSE94583","GSM2478861","Liver","RNA-Seq","Mus musculus","29248454","""sample type: organoids""_""condition: normal organoids"""
"Ods013214","GSE94583","GSM2478862","Liver","RNA-Seq","Mus musculus","29248454","""sample type: organoids""_""condition: normal organoids"""
"Ods013215","GSE94583","GSM2478864","Liver","RNA-Seq","Mus musculus","29248454","""sample type: organoids""_""condition: normal organoids"""
"Ods013216","GSE94583","GSM2478865","Liver","RNA-Seq","Mus musculus","29248454","""sample type: organoids""_""condition: normal organoids"""
"Ods013217","GSE94583","GSM2478866","Liver","RNA-Seq","Mus musculus","29248454","""sample type: organoids""_""condition: normal organoids"""
"Ods013359","GSE97882","GSM2579555","Cerebral cortex","RNA-Seq","Homo sapiens","28757360","""tissue: human cortex organoids""_""status: differentiated"""
"Ods013361","GSE97882","GSM2579557","Cerebral cortex","RNA-Seq","Homo sapiens","28757360","""tissue: human cortex organoids""_""status: differentiated"""
"Ods013490","GSE99317","GSM2641041","Intestine","RNA-Seq","Homo sapiens","28803915","""cell type: HESC-derived human intestinal organoids"""
"Ods013491","GSE99317","GSM2641042","Intestine","RNA-Seq","Homo sapiens","28803915","""cell type: HESC-derived human intestinal organoids"""
"Ods013492","GSE99317","GSM2641043","Intestine","RNA-Seq","Homo sapiens","28803915","""cell type: HESC-derived human intestinal organoids"""
"Ods013518","GSE99582","GSM2648044","Proximal tubules","RNA-Seq","Homo sapiens","30573816","""clone: human iPSC line CRL1502 (clone C32)""_""cell type: Proximal tubules from hiPSCs-derived kidney organoid (25 days differentiation)"""
"Ods013519","GSE99582","GSM2648045","Proximal tubules","RNA-Seq","Homo sapiens","30573816","""clone: human iPSC line CRL1502 (clone C32)""_""cell type: Proximal tubules from hiPSCs-derived kidney organoid (25 days differentiation)"""
"Ods013520","GSE99582","GSM2648046","Proximal tubules","RNA-Seq","Homo sapiens","30573816","""clone: human iPSC line CRL1502 (clone C32)""_""cell type: Proximal tubules from hiPSCs-derived kidney organoid (25 days differentiation)"""
"Ods013665","GSE184091","GSM5577609","Salivary gland","RNA-Seq","Mus musculus",NA,"""background strain: C57BL/6""_""tissue: submandibular gland organoid""_""genotype: wild-type""_""treatment: cultured in growth media"""
"Ods013666","GSE184091","GSM5577610","Salivary gland","RNA-Seq","Mus musculus",NA,"""background strain: C57BL/6""_""tissue: submandibular gland organoid""_""genotype: wild-type""_""treatment: cultured in growth media"""
"Ods013667","GSE184091","GSM5577611","Salivary gland","RNA-Seq","Mus musculus",NA,"""background strain: C57BL/6""_""tissue: parotid gland organoid""_""genotype: wild-type""_""treatment: cultured in differentiation media"""
"Ods013668","GSE184091","GSM5577612","Salivary gland","RNA-Seq","Mus musculus",NA,"""background strain: C57BL/6""_""tissue: parotid gland organoid""_""genotype: wild-type""_""treatment: cultured in differentiation media"""
"Ods013669","GSE184091","GSM5577613","Salivary gland","RNA-Seq","Mus musculus",NA,"""background strain: C57BL/6""_""tissue: submandibular gland organoid""_""genotype: wild-type""_""treatment: cultured in differentiation media"""
"Ods013670","GSE184091","GSM5577614","Salivary gland","RNA-Seq","Mus musculus",NA,"""background strain: C57BL/6""_""tissue: submandibular gland organoid""_""genotype: wild-type""_""treatment: cultured in differentiation media"""
"Ods013671","GSE184091","GSM5577615","Salivary gland","RNA-Seq","Mus musculus",NA,"""background strain: C57BL/6""_""tissue: sublingual gland organoid""_""genotype: wild-type""_""treatment: cultured in differentiation media"""
"Ods013672","GSE184091","GSM5577616","Salivary gland","RNA-Seq","Mus musculus",NA,"""background strain: C57BL/6""_""tissue: sublingual gland organoid""_""genotype: wild-type""_""treatment: cultured in differentiation media"""
"Ods013689","GSE198844","GSM5957794","Ureter","scRNA-Seq","Homo sapiens",NA,"""cell type: hUC-derived 3D renal organoids"""
"Ods013706","GSE202308","GSM6108256","Embryo","scRNA-Seq","Homo sapiens",NA,"""cell type: Induced pluripotent stem cells (hiPSCs)""_""time point: day 7"""
"Ods013850","GSE142116","GSM4221121","Colon","scRNA-Seq","Homo sapiens","32217638","""culture condition: Standard colon organoid medium""_""tissue: colon normal organoid""_"""""
"Ods013987","GSE160264","GSM4226856","Gastric","RNA-Seq","Mus musculus","34969824","""tissue: Mouse gastric organoids""_""strain: C57BL/6""_""""_"""""
"Ods013988","GSE160264","GSM4226857","Gastric","RNA-Seq","Mus musculus","34969824","""tissue: Mouse gastric organoids""_""strain: C57BL/6""_""""_"""""
"Ods013989","GSE160264","GSM4226858","Gastric","RNA-Seq","Mus musculus","34969824","""tissue: Mouse gastric organoids""_""strain: C57BL/6""_""""_"""""
"Ods013990","GSE160264","GSM4226859","Gastric","RNA-Seq","Mus musculus","34969824","""tissue: Mouse gastric organoids""_""strain: C57BL/6""_""""_"""""
"Ods013991","GSE160264","GSM4226860","Gastric","RNA-Seq","Mus musculus","34969824","""tissue: Mouse gastric organoids""_""strain: C57BL/6""_""""_"""""
"Ods013992","GSE160264","GSM4226861","Gastric","RNA-Seq","Mus musculus","34969824","""tissue: Mouse gastric organoids""_""strain: C57BL/6""_""""_"""""
"Ods013993","GSE160264","GSM4226862","Gastric","RNA-Seq","Mus musculus","34969824","""tissue: Mouse gastric organoids""_""strain: C57BL/6""_""""_"""""
"Ods013994","GSE160264","GSM4226863","Gastric","RNA-Seq","Mus musculus","34969824","""tissue: Mouse gastric organoids""_""strain: C57BL/6""_""""_"""""
"Ods013995","GSE160264","GSM4226864","Gastric","RNA-Seq","Mus musculus","34969824","""tissue: Mouse gastric organoids""_""strain: C57BL/6""_""""_"""""
"Ods013996","GSE160264","GSM4226865","Small intestine","RNA-Seq","Mus musculus","34969824","""tissue: Mouse small intestine organoids""_""strain: C57BL/6""_""""_"""""
"Ods013997","GSE160264","GSM4226866","Small intestine","RNA-Seq","Mus musculus","34969824","""tissue: Mouse small intestine organoids""_""strain: C57BL/6""_""""_"""""
"Ods014062","GSE163142","GSM4972514","Small intestine","RNA-Seq","Mus musculus","34877501","""cell line: line26 wild type""_""cell type: mouse small intestinal organoid""_""genotype/variation: wild type""_""treatment: DMSO"""
"Ods014070","GSE163698","GSM4984050","Lung","scRNA-Seq","Homo sapiens",NA,"""tissue: lung organoids""_""cell type: Alveolar and airway tissue""_""cell line: RUES2"""
"Ods014083","GSE165309","GSM5030016","Small intestine","RNA-Seq","Mus musculus",NA,"""tissue: -""_""cell type: small intestinal organoids""_""strain: C57BL/6"""
"Ods014084","GSE165309","GSM5030017","Small intestine","RNA-Seq","Mus musculus",NA,"""tissue: -""_""cell type: small intestinal organoids""_""strain: C57BL/6"""
"Ods014085","GSE165309","GSM5030018","Small intestine","RNA-Seq","Mus musculus",NA,"""tissue: -""_""cell type: small intestinal organoids""_""strain: C57BL/6"""
"Ods014086","GSE165309","GSM5030019","Small intestine","RNA-Seq","Mus musculus",NA,"""tissue: -""_""cell type: small intestinal organoids""_""strain: C57BL/6"""
"Ods014087","GSE165309","GSM5030020","Small intestine","RNA-Seq","Mus musculus",NA,"""tissue: -""_""cell type: small intestinal organoids""_""strain: C57BL/6"""
"Ods014088","GSE165309","GSM5030021","Small intestine","RNA-Seq","Mus musculus",NA,"""tissue: -""_""cell type: small intestinal organoids""_""strain: C57BL/6"""
"Ods014089","GSE165309","GSM5030025","Stomach","RNA-Seq","Mus musculus",NA,"""tissue: -""_""cell type: gastric organoids""_""strain: C57BL/6"""
"Ods014090","GSE165309","GSM5030026","Stomach","RNA-Seq","Mus musculus",NA,"""tissue: -""_""cell type: gastric organoids""_""strain: C57BL/6"""
"Ods014091","GSE165309","GSM5030027","Stomach","RNA-Seq","Mus musculus",NA,"""tissue: -""_""cell type: gastric organoids""_""strain: C57BL/6"""
"Ods014092","GSE165309","GSM5030028","Stomach","RNA-Seq","Mus musculus",NA,"""tissue: -""_""cell type: gastric organoids""_""strain: C57BL/6"""
"Ods014093","GSE165309","GSM5030029","Stomach","RNA-Seq","Mus musculus",NA,"""tissue: -""_""cell type: gastric organoids""_""strain: C57BL/6"""
"Ods014094","GSE165309","GSM5030030","Stomach","RNA-Seq","Mus musculus",NA,"""tissue: -""_""cell type: gastric organoids""_""strain: C57BL/6"""
"Ods014112","GSE167409","GSM5104879","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""cell type: h9ESC derived cortical organoids""_""chip antibody: NA""_""genotype: WT"""
"Ods014113","GSE167409","GSM5104880","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""cell type: h9ESC derived cortical organoids""_""chip antibody: NA""_""genotype: WT"""
"Ods014114","GSE167409","GSM5104881","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""cell type: h9ESC derived cortical organoids""_""chip antibody: NA""_""genotype: WT"""
"Ods014121","GSE167409","GSM5693835","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""cell type: h9ESC derived cortical organoids""_""chip antibody: NA""_""genotype: WT"""
"Ods014122","GSE167409","GSM5693836","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""cell type: h9ESC derived cortical organoids""_""chip antibody: NA""_""genotype: WT"""
"Ods014123","GSE167409","GSM5693837","Cerebral cortex","RNA-Seq","Homo sapiens",NA,"""cell type: h9ESC derived cortical organoids""_""chip antibody: NA""_""genotype: WT"""
"Ods014336","GSE174577","GSM5320047","Esophagus","scRNA-Seq","Mus musculus","34877497","""tissue: Mouse esopahgus-derived organoid""_""cell type: epithelia cells""_""strain: C57BL/6""_""day: Day 8"""
"Ods014374","GSE178148","GSM5380958","Duodenum","RNA-Seq","Mus musculus","35169122","""development stage: adult stage""_""cell type: stem cells""_""genotype: wild type""_""treatment: none""_""tissue: epithelium"""
"Ods014375","GSE178148","GSM5380959","Duodenum","RNA-Seq","Mus musculus","35169122","""development stage: adult stage""_""cell type: stem cells""_""genotype: wild type""_""treatment: none""_""tissue: epithelium"""
"Ods014376","GSE178148","GSM5380960","Duodenum","RNA-Seq","Mus musculus","35169122","""development stage: adult stage""_""cell type: stem cells""_""genotype: wild type""_""treatment: none""_""tissue: epithelium"""
"Ods014377","GSE178148","GSM5380961","Duodenum","RNA-Seq","Mus musculus","35169122","""development stage: adult stage""_""cell type: stem cells""_""genotype: wild type""_""treatment: none""_""tissue: epithelium"""
"Ods014396","GSE178263","GSM5386059","Kidney","scRNA-Seq","Mus musculus","35105870","""strain: C57BL/6Jx129""_""tissue: ES cell-derived kidney organoids""_""genotype: Wild type""_"""""
"Ods014401","GSE179130","GSM5410316","Colon","RNA-Seq","Homo sapiens","34284165","""applied mechanostimulation: N/A""_""cell type: Biopsy-derived colonoids""_""air liquid interface: N/A"""
"Ods014402","GSE179130","GSM5410317","Colon","RNA-Seq","Homo sapiens","34284165","""applied mechanostimulation: N/A""_""cell type: Biopsy-derived colonoids""_""air liquid interface: N/A"""
"Ods014403","GSE179130","GSM5410318","Colon","RNA-Seq","Homo sapiens","34284165","""applied mechanostimulation: N/A""_""cell type: Biopsy-derived colonoids""_""air liquid interface: N/A"""
"Ods014449","GSE179482","GSM5418883","Colon","RNA-Seq","Mus musculus",NA,"""genotype: Wild type""_""treatment: DMSO for 4 hours""_""tissue: Colon""_""sample type: Organoids"""
"Ods014450","GSE179482","GSM5418884","Colon","RNA-Seq","Mus musculus",NA,"""genotype: Wild type""_""treatment: DMSO for 4 hours""_""tissue: Colon""_""sample type: Organoids"""
"Ods014533","GSE181430","GSM5771829","Fetal salivary gland","scRNA-Seq","Mus musculus","35224622","""strain: CD-1""_""tissue: Salivary Gland""_""age: Embryonic_day_16+7"""
"Ods014588","GSE182426","GSM5529031","Colon","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Colon""_""sample type: Colonoid""_""format: Monolayer""_""substrate: Collagen IV""_""treatment: Mock treated""_""individual: Patient-C3"""
"Ods014594","GSE182426","GSM5529037","Colon","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Colon""_""sample type: Colonoid""_""format: Monolayer""_""substrate: Collagen IV""_""treatment: Mock treated""_""individual: Patient-C4"""
"Ods014600","GSE182426","GSM5529043","Colon","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Colon""_""sample type: Colonoid""_""format: Monolayer""_""substrate: Collagen IV""_""treatment: Mock treated""_""individual: Patient-C9"""
"Ods014603","GSE182426","GSM5529046","Duodenum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Duodenum""_""sample type: Duodenal Enteroid""_""format: Monolayer""_""substrate: Collagen IV""_""treatment: Mock treated""_""individual: Patient-D103"""
"Ods014612","GSE182426","GSM5529055","Duodenum","RNA-Seq","Homo sapiens",NA,"""tissue: Intestine""_""segment: Duodenum""_""sample type: Duodenal Enteroid""_""format: Monolayer""_""substrate: Collagen IV""_""treatment: Mock treated""_""individual: Patient-D4"""
